#{"t_start": 1670823950.926047, "env_id": "LunarLander-v2"}
r,l,t
-215.816435,94,102.555307
-73.674311,64,102.956531
-120.846378,105,103.639065
-114.825693,61,104.026133
-127.438589,94,104.649015
-92.335157,67,105.062763
-61.920909,58,105.429862
-317.309845,62,105.833087
-92.465456,140,106.761289
-138.059719,65,107.183713
-138.608415,139,108.093339
-212.477858,89,108.674861
-154.777747,85,109.209501
-78.642053,82,109.751959
-172.979423,100,110.407025
-131.743979,75,110.883627
-425.525261,100,111.537942
-86.583371,56,111.881447
-125.672752,115,112.593884
-243.230235,84,113.122017
-88.72886,89,113.697975
-274.298658,131,114.531357
-140.23437,66,114.978182
-356.178205,93,115.580585
-82.674694,137,116.442746
-41.69397,114,117.180821
-107.956664,86,117.725429
-180.62914,111,118.436629
-196.418543,63,118.830679
-164.743514,79,119.343459
-117.920323,136,120.172817
-80.665084,66,120.571049
-299.989283,103,121.254989
-224.503956,69,121.6973
-121.489969,118,122.460812
-139.266413,77,122.96328
-176.003265,120,123.733798
-219.93978,78,124.207977
-171.229361,70,124.630957
-125.022098,58,124.991923
-165.076644,69,125.408959
-140.284412,121,126.170052
-94.780548,63,126.571592
-110.766554,83,127.090109
-124.993497,162,128.023496
-110.354568,84,128.503718
-143.091559,70,128.907027
-116.868511,98,129.467855
-345.709921,109,130.087051
-40.729401,73,130.53887
-399.243772,126,131.347394
-237.548538,85,131.876878
-82.626641,68,132.337242
-147.111353,125,133.148782
-222.718295,76,133.631265
-107.669395,79,134.135116
-206.856907,104,134.792667
-179.795362,64,135.192805
-187.55103,99,135.801099
-101.322364,114,136.502057
-85.886273,70,136.929718
-249.950813,109,137.600171
-82.330163,66,137.994559
-251.069708,139,138.857624
-160.262861,110,139.5454
-253.836305,80,140.029523
-130.69758,92,140.58469
-537.137419,119,141.304898
-410.045281,110,141.960958
-195.838661,116,142.684409
-105.213346,88,143.216273
-72.017472,63,143.591834
-124.064402,89,144.143842
-231.213515,86,144.686265
-139.416616,91,145.245624
-106.659872,75,145.712423
-125.04767,61,146.104227
-41.170708,141,147.009563
-162.919061,100,147.661504
-189.015076,89,148.229299
-148.044593,97,148.852943
-170.451806,103,149.516713
-154.002589,87,150.057389
-124.708789,106,150.75349
-89.870589,72,151.20034
-182.718184,101,151.855274
-188.872051,79,152.366779
-331.099938,92,152.950639
-255.976716,95,153.5709
-438.722646,107,154.244532
-96.719978,72,154.704098
-200.449285,112,155.42864
-103.163037,127,156.223885
-364.295694,110,156.940027
-66.402372,65,157.363566
-99.41545,79,157.874796
-278.818656,79,158.38343
-461.654653,136,159.237585
-109.686677,79,159.741379
-116.517341,75,160.216609
-180.541496,60,160.583294
-392.921258,122,161.349084
-418.783715,93,161.982318
-92.091343,89,162.540207
-115.748985,128,163.375673
-99.110237,88,163.939016
-106.655574,89,164.509076
-59.907458,78,165.00876
-124.731042,70,165.461146
-418.653367,99,166.110348
-334.137653,103,166.777463
-269.924435,116,167.548184
-86.982876,104,168.241804
-105.837459,63,168.625284
-338.853629,91,169.219388
-147.680807,108,169.925817
-153.516617,104,170.577554
-265.120693,86,171.137312
-316.028228,107,171.822105
-304.488066,62,172.219836
-11.376891,77,172.706039
-272.016648,122,173.483615
-76.837254,66,173.911745
-78.73951,135,174.807743
-130.966722,110,175.504881
-287.595519,88,176.06305
-138.325444,62,176.465431
-86.197245,117,177.22262
-104.796689,68,177.599478
-67.740165,84,178.045828
-97.657409,115,178.696314
-135.091378,85,179.241994
-153.597296,86,179.795708
-131.740446,88,180.362217
-248.929293,70,180.818388
-532.755216,102,181.482807
-44.969122,62,181.880909
-97.885066,66,182.314127
-107.831877,62,182.704765
-181.163032,113,183.405183
-357.911186,89,183.941117
-81.994753,97,184.527126
-315.612375,113,185.225348
-107.149502,110,185.894908
-358.061313,91,186.425283
-171.483507,65,186.826173
-315.320425,96,187.411553
-283.092059,110,188.089833
-326.108341,83,188.583863
-142.255403,80,189.078486
-135.74524,85,189.599231
-86.165924,73,190.040565
-106.96068,74,190.499393
-198.598045,76,190.964211
-75.35205,96,191.56343
-339.637313,129,192.362843
-181.607058,113,193.050868
-116.988866,76,193.510702
-111.01835,68,193.9371
-74.317532,67,194.34851
-253.299456,97,194.940382
-111.099459,87,195.482095
-101.535453,128,196.2726
-103.863144,112,196.959452
-75.097489,92,197.525115
-111.870077,68,197.936714
-493.371723,88,198.490073
-91.03916,97,199.089926
-142.564369,91,199.648484
-113.385915,83,200.147434
-202.528995,113,200.840489
-77.608471,82,201.332204
-431.012358,85,201.857292
-66.107395,106,202.515274
-298.805068,108,203.174233
-238.187606,130,203.978175
-162.072077,92,204.555686
-174.998947,80,205.03964
-170.480191,81,205.53602
-102.370777,110,206.207354
-261.133872,71,206.633036
-353.697148,101,207.260499
-154.068571,91,207.795406
-92.608374,59,208.154439
-207.658846,79,208.635391
-281.839515,112,209.327385
-278.439901,80,209.809467
-362.486177,119,210.553058
-118.286821,124,211.320786
-236.90003,61,211.699166
-104.757548,81,212.20725
-125.916853,107,212.868249
4.265212,93,213.439884
-113.096248,107,214.103137
-102.074929,94,214.668303
-76.474186,77,215.138747
-170.877484,118,215.853632
-212.131961,77,216.331921
-83.197168,63,216.712289
-189.687396,130,217.519287
-141.249665,59,217.873526
-94.415843,106,218.525885
-190.477487,73,218.971292
-116.186281,103,219.604975
-476.307597,103,220.230933
-229.722935,97,220.830226
-82.439334,84,221.367749
-70.825437,62,221.772829
-80.806369,76,222.255647
-182.094661,79,222.784571
-190.493126,90,223.368923
-105.155655,120,224.112623
-276.419765,110,224.799216
-234.365707,93,225.364924
-150.598087,80,225.863736
-164.799619,103,226.505588
-52.265491,66,226.906955
-343.51501,83,227.419565
-78.91476,74,227.873013
-193.157207,103,228.508304
-150.933239,115,229.211621
-2.881621,84,229.736437
-94.9378,111,230.432934
-105.724398,69,230.855514
-127.592751,81,231.35558
-150.992728,93,231.919683
-85.531629,78,232.390333
-399.056262,80,232.891391
-85.212595,58,233.276157
-109.641023,111,233.958117
-92.548068,131,234.743926
-390.080716,124,235.467005
-435.089407,99,236.083842
-110.03957,104,236.663032
-107.478674,96,237.217021
-95.640543,76,237.672457
-79.075454,74,238.130138
-96.072548,71,238.563944
-78.807095,126,239.320914
-114.789911,108,239.969349
-125.433039,64,240.374495
-88.348105,69,240.806837
-293.751723,102,241.444833
-107.76965,94,242.013397
-118.350302,109,242.686705
-267.021889,102,243.355173
-206.88881,101,243.991647
-328.725488,112,244.651508
-152.417407,89,245.197585
-160.371964,58,245.538741
-140.12115,80,245.999577
-112.405358,107,246.657417
-140.599516,89,247.20348
-118.398378,97,247.805584
-225.493155,104,248.455485
-246.918625,109,249.134554
-278.686884,64,249.53929
-160.935768,135,250.378253
-159.101695,72,250.831181
-112.729064,83,251.34785
-255.427147,120,252.091285
-97.90665,96,252.678937
-187.499288,137,253.538553
-110.415597,132,254.406531
-105.77289,66,254.841769
-275.440305,105,255.522809
-128.395129,121,256.288174
-340.690674,98,256.936186
-106.987328,82,257.468735
-133.461236,129,258.313287
-106.713967,99,258.98557
-108.293578,67,259.422728
-15.352101,75,259.917996
-404.165305,95,260.535735
-101.771472,73,261.019619
-293.09994,78,261.532836
-116.061568,90,262.135246
-213.311159,125,262.894951
-130.277338,73,263.337531
-89.883616,107,264.007135
-66.850701,76,264.514447
-222.597915,86,265.073658
-188.26176,75,265.569424
-316.369964,91,266.165571
-79.635543,60,266.530431
-54.535046,91,267.118904
-73.472469,72,267.572597
-99.277067,119,268.272845
-238.701297,99,268.907016
-304.105015,105,269.577768
-82.356944,77,270.09164
-135.977107,149,271.015134
-46.545763,59,271.405901
-87.276631,74,271.875195
-398.454987,89,272.444129
-107.904882,106,273.140183
-196.352926,71,273.592171
-139.330651,66,273.994986
-136.611999,122,274.756197
-383.08596,93,275.337562
-323.857595,107,275.953132
-160.33101,69,276.365613
-39.86811,65,276.774692
-94.187818,56,277.1236
-178.637137,62,277.48856
-432.437571,117,278.230128
-81.044421,86,278.777939
-63.880037,102,279.45233
-77.892803,77,279.916324
-83.82849,67,280.307793
-135.58467,117,280.993372
-226.692364,108,281.643136
-92.667515,97,282.193345
-84.391098,70,282.629263
-165.119384,109,283.280664
-159.065233,128,284.013149
-115.190178,104,284.624315
-119.870985,89,285.203497
-371.672753,102,285.866277
-223.430421,91,286.42323
-10.503445,88,286.979475
-132.360746,72,287.442409
-345.900352,87,287.993633
-241.131179,95,288.607584
-229.768624,132,289.456034
-191.317646,116,290.192657
-339.515202,121,290.945109
-51.916133,75,291.429224
-151.691752,105,292.099599
-249.937612,95,292.722067
-52.491466,106,293.426648
-252.565702,121,294.221121
-65.061057,60,294.608548
-240.644943,72,295.065084
-87.278495,84,295.595814
-308.852796,91,296.184939
-229.290707,89,296.765602
-90.83839,92,297.362211
-157.13179,107,298.052787
-144.385247,108,298.763688
-3.849079,119,299.512819
-162.239959,102,300.176243
-326.466928,77,300.675338
-101.737632,72,301.139803
-108.17799,127,301.89396
-108.952173,117,302.640253
-124.64524,61,303.039843
-101.641436,97,303.666584
-483.269789,155,304.665729
-197.604477,70,305.132347
-273.893422,128,305.925087
-463.914736,102,306.559436
-165.424385,115,307.225636
-55.127827,59,307.603048
-122.201874,65,308.025034
-97.394739,65,308.429608
-386.237127,115,309.172004
-141.552734,89,309.732201
-67.729199,102,310.353496
-573.685796,134,311.185163
-343.381445,93,311.747781
-352.510665,94,312.349309
-115.380666,79,312.831638
-133.446565,90,313.375525
-96.467094,74,313.841935
-77.848744,85,314.370033
-72.240247,67,314.782639
-410.496042,121,315.55375
-164.35123,89,316.11852
-132.508654,126,316.891953
-78.284135,141,317.75762
-58.857605,65,318.154995
-73.715887,100,318.766309
-147.210453,123,319.532314
-84.206173,86,320.076068
-290.185847,104,320.725763
-83.897637,61,321.104784
-359.564412,92,321.69228
-154.947962,69,322.137201
-83.500148,75,322.640319
-356.888547,146,323.606202
-195.353017,87,324.186783
-143.571715,115,324.934821
-223.223186,60,325.32895
-103.568591,70,325.79559
-62.509792,133,326.668161
-263.314527,106,327.371047
-134.455989,106,328.092322
-250.458669,84,328.644503
-153.075121,107,329.321756
-207.952633,99,329.970014
-276.656349,118,330.746919
-104.58289,77,331.2342
-119.363392,108,331.941219
-140.693908,66,332.385206
-63.026831,64,332.801683
-84.158148,94,333.409721
-90.785266,71,333.880278
-87.066485,65,334.298476
-323.580656,90,334.877123
-252.867767,65,335.315279
-116.445975,92,335.923044
-122.351357,97,336.537231
-154.781245,82,337.074862
-53.298418,120,337.872751
-384.214975,113,338.643984
-1.694686,87,339.23503
-332.597948,116,340.00075
-89.179667,127,340.842528
-99.879054,102,341.512667
-143.167887,92,342.107703
-93.975955,76,342.602967
-270.005587,81,343.11934
-28.117756,64,343.525254
-171.308118,110,344.251304
-83.91991,64,344.665623
-74.43197,83,345.175852
-143.732949,144,346.114943
-86.657603,142,346.984325
-69.850527,72,347.43037
-114.940334,106,348.122055
-78.925307,76,348.598869
-135.538055,60,348.972558
-37.848126,73,349.439076
1.125776,97,350.060118
-131.943341,79,350.557912
-164.519307,67,350.986612
-216.766913,91,351.532162
-199.942733,102,352.153705
-221.195479,80,352.637619
-236.99151,137,353.491356
-74.148204,58,353.853244
-95.451829,81,354.352264
1.662051,118,355.075168
-80.178136,69,355.503091
-209.235006,107,356.136897
-269.150689,77,356.595812
-105.633283,88,357.130625
-153.15925,64,357.539835
-249.543034,95,358.152514
-121.953572,102,358.691496
-85.652719,92,359.177996
-162.223061,79,359.597826
-109.819528,96,360.100756
-251.402748,95,360.608835
-112.000403,87,361.083876
-155.70295,123,361.730273
-117.092201,102,362.360235
-104.649808,113,363.067027
-120.183197,117,363.795502
-195.39054,81,364.285717
-318.931916,105,364.942959
-51.352057,65,365.351152
-205.604756,90,365.911257
-79.416374,82,366.418682
-243.517242,104,367.060334
-140.450776,64,367.453804
-107.972874,123,368.197769
-168.217738,135,369.036993
-93.065811,139,369.895667
-58.363902,64,370.288275
-167.970132,81,370.774513
-101.041501,69,371.187304
-145.43327,68,371.600194
-102.218348,68,372.020935
-253.626868,84,372.531161
-214.758805,87,373.060812
-400.586685,96,373.655587
-149.742093,58,373.998978
-76.190471,139,374.83431
-238.759129,97,375.403642
-71.823181,59,375.751702
-101.26366,105,376.405527
-281.046208,88,376.966102
-239.416703,78,377.441155
-85.848292,103,377.984773
-333.227856,93,378.496723
-243.1368,99,379.013479
-148.874744,98,379.530219
-105.997264,101,380.069312
-135.893573,64,380.413457
-81.794351,99,380.950385
-104.205837,95,381.457836
-145.942258,93,381.962951
-116.174616,65,382.373441
-205.00881,76,382.799071
-254.015646,78,383.220481
-78.240783,83,383.673771
-264.666915,98,384.194517
-130.808939,118,384.827405
-141.298102,68,385.193191
-52.295976,70,385.637687
-172.503987,72,386.091048
-202.708206,101,386.722553
-150.931416,69,387.152146
-96.815325,78,387.638791
-75.215636,58,387.995566
-298.739973,109,388.698914
-62.418398,69,389.128457
-287.73308,118,389.861209
-134.273902,85,390.406991
-168.198959,81,390.915351
-228.300157,107,391.59585
-135.116505,98,392.208304
-96.362414,70,392.6693
-272.823033,97,393.291432
-189.167926,151,394.255811
-94.564388,102,394.901807
-124.255877,67,395.282314
-337.737347,78,395.740567
-194.545582,76,396.215818
-127.221107,129,397.009288
-180.266992,81,397.513785
-346.363727,107,398.17718
-134.961402,58,398.52394
-73.474918,59,398.876734
-501.254106,138,399.660926
-108.478609,65,400.070896
-226.66886,150,401.009805
-127.493118,83,401.520307
-121.054688,123,402.284217
-190.332505,121,403.012173
-118.615784,110,403.676195
-136.484423,112,404.34391
-29.437281,80,404.816668
-270.390696,85,405.360809
-44.701142,156,406.338755
-118.28897,108,407.003499
-213.546245,80,407.495045
-125.960261,72,407.899611
-169.733523,109,408.590824
-123.782685,83,409.133149
-147.340213,105,409.79303
-126.871534,133,410.609153
-84.900972,93,411.189256
-74.762976,85,411.733568
-271.581107,77,412.220227
-233.23787,95,412.755042
-194.990149,152,413.595585
-397.391372,143,414.484244
-95.864174,67,414.898965
-89.229221,66,415.290545
-201.033744,75,415.75942
-52.823086,93,416.37374
-118.654199,68,416.786508
-163.93545,72,417.25088
-97.080624,80,417.7217
-225.269212,106,418.36678
-74.709203,71,418.811202
-193.914585,97,419.418043
-82.189933,118,420.114529
-268.643413,95,420.644022
-345.271552,120,421.395411
-132.88151,98,422.011521
-131.372702,102,422.656055
-321.387375,95,423.217103
-193.830827,84,423.74329
-117.236485,82,424.258552
-223.443671,118,425.006617
-119.345712,119,425.750995
-222.06716,100,426.372661
-129.343973,85,426.898931
-303.477172,87,427.445688
-145.115176,69,427.871967
-213.907262,87,428.418057
-186.010424,108,429.104582
-177.72773,64,429.502436
-454.883671,113,430.18319
-92.91623,79,430.673484
-128.769618,87,431.174296
-334.300842,93,431.752158
-402.419472,81,432.260027
-66.64003,63,432.663116
-158.41436,98,433.278982
-288.41145,78,433.778514
-248.453797,119,434.519691
-249.717495,77,435.011361
-193.694201,111,435.680708
-129.844621,68,436.091133
-148.43374,93,436.670357
-107.545307,66,437.094795
-253.954973,109,437.780787
-118.464428,122,438.572836
-166.378099,68,439.003899
-154.530982,83,439.526699
-178.849658,63,439.925895
-134.558194,84,440.437108
-204.479783,89,440.973084
-154.843602,114,441.660285
-168.171623,159,442.636623
-144.056091,107,443.311655
-134.074726,74,443.774318
-244.367841,96,444.371456
-187.581593,76,444.841438
-99.483013,86,445.388953
-159.769227,93,445.965705
-156.299914,83,446.486397
-39.33043,75,446.960501
-129.052482,81,447.464093
-71.42449,85,447.975433
-204.645137,135,448.758174
-228.936329,66,449.135686
-267.841059,104,449.76839
-61.627054,80,450.294304
-212.381446,111,450.975913
-94.708919,88,451.531617
-272.935874,117,452.204345
-109.024692,111,452.839918
-175.320513,109,453.503702
-191.761904,92,454.06267
-145.884464,60,454.434338
-62.834088,79,454.918478
-298.406981,89,455.460919
-259.084,116,456.182673
-22.821653,92,456.743279
-348.24458,90,457.320839
-64.326526,69,457.725301
-14.890843,93,458.252791
-79.292704,78,458.669659
-132.305219,89,459.209482
-121.018002,81,459.698974
-75.391077,71,460.126379
-183.167198,94,460.641745
-98.061104,70,461.020978
-82.500338,79,461.491759
-130.953994,66,461.865611
-193.361345,89,462.404734
-109.439433,116,463.106016
-117.483159,88,463.632224
-139.277148,95,464.204417
-228.197291,88,464.755972
-153.426843,79,465.235989
-20.144674,125,465.919409
-167.623777,97,466.456661
-474.099656,148,467.334682
-348.552269,108,467.983397
-232.915782,70,468.399653
-77.558541,109,469.08928
-138.648405,92,469.67304
-65.249602,67,470.089747
-124.801421,103,470.727061
-148.596503,88,471.292265
-128.910604,88,471.815828
-107.367802,127,472.552704
-183.858447,87,473.101877
-72.067628,60,473.476069
-78.640257,77,473.966382
-94.863131,85,474.508896
-152.598291,66,474.918674
-99.597782,78,475.399204
-114.160182,94,475.974476
-122.638621,118,476.71803
-170.780617,73,477.168689
-326.021114,80,477.665475
-137.580883,96,478.248799
-20.276015,101,478.889622
-124.489132,87,479.447883
-111.276032,119,480.186438
-224.509625,79,480.648674
-435.681383,102,481.262104
-111.02907,80,481.76563
-174.66115,135,482.617785
-86.495925,75,483.092291
-310.143574,88,483.643701
-118.742068,101,484.274429
-19.302741,114,484.922293
-89.636168,67,485.335132
-257.278587,112,486.021649
-86.806727,80,486.518759
-111.624883,64,486.923074
-78.672347,71,487.366095
-143.339379,93,487.928257
-276.255215,97,488.522624
-163.802928,96,489.116218
-184.547267,133,489.913141
-65.386622,118,490.628294
-142.056309,131,491.442027
-288.132919,113,492.05779
-47.490738,67,492.425787
-213.64552,96,492.943342
46.481015,1000,498.898578
-208.388962,121,499.610185
-333.454918,106,500.244098
-232.028904,97,500.8256
-196.832941,89,501.374991
-90.968815,125,502.136212
-199.982621,73,502.590062
-122.890596,115,503.278646
-96.492216,129,504.056807
-113.428508,109,504.721867
-119.704276,120,505.451868
-150.127478,83,505.990269
-219.222398,121,506.722748
-262.974958,117,507.383513
-78.846999,92,507.861237
-166.538301,126,508.532127
39.451309,61,508.846301
-100.231785,68,509.232577
-100.258272,120,509.950466
-125.309299,111,510.622798
-263.829527,74,511.07342
-226.442712,102,511.706297
-94.292419,70,512.124853
-307.900397,82,512.617109
-225.979845,110,513.282338
-228.37002,105,513.923444
-79.169736,64,514.316699
-150.588697,116,515.03052
-59.173422,78,515.531962
-172.363275,58,515.896748
-110.236274,122,516.662972
-154.064002,90,517.223022
-336.714821,136,518.054572
-257.274964,80,518.54864
-145.93829,60,518.920899
-142.369782,69,519.35231
-371.072428,113,520.04246
-464.052056,91,520.650628
-370.928681,112,521.369807
-228.631282,112,522.086298
-121.487716,98,522.66602
-114.956246,111,523.343704
-107.47573,91,523.903654
-98.777666,116,524.59305
-140.170227,60,524.946768
-67.04018,83,525.453688
-89.517428,89,525.994342
-94.122651,57,526.327919
-101.036932,71,526.763674
-99.660349,123,527.503333
-85.222648,81,527.995303
-49.696096,74,528.452566
-84.036972,70,528.871404
-240.965823,74,529.311964
-349.722618,139,530.176587
-267.386418,101,530.77619
-181.318715,87,531.312023
-93.942446,101,531.928686
-115.748643,104,532.558141
-199.65091,102,533.201974
-254.815814,121,533.932735
-48.094744,98,534.54009
-135.252537,113,535.271806
-181.99322,133,536.113777
-99.361133,70,536.548259
-62.019705,115,537.263341
-215.431626,142,538.129919
-144.124594,101,538.765781
-279.295033,113,539.467093
-190.371355,123,540.235132
-176.72625,112,540.89513
-262.067022,74,541.331792
-326.826744,105,541.967819
-91.901509,74,542.409153
-107.547319,71,542.841399
39.135329,78,543.311161
-76.030584,64,543.698312
-284.532094,101,544.307225
-234.645584,112,544.974089
-136.843949,106,545.617989
-108.099552,63,545.989393
-361.605517,110,546.65075
-363.872939,109,547.322809
-33.773663,128,548.085301
-358.053071,81,548.590433
-396.251639,88,549.107926
-147.145168,95,549.671348
-297.016492,118,550.372596
-55.856524,60,550.737309
-113.110737,115,551.410002
-112.689234,70,551.823723
-108.871685,84,552.330695
6.241883,77,552.79747
-172.195403,128,553.548149
-239.356058,133,554.35316
-143.138016,66,554.76058
-96.425423,128,555.534599
-66.932548,92,556.099377
-306.140004,146,556.966675
-115.105129,98,557.568389
-342.600319,89,558.110681
-137.036798,81,558.584493
-275.395947,123,559.324298
-245.88165,90,559.864239
-101.039482,106,560.510454
-176.364138,77,560.986674
-139.615568,118,561.695465
-168.732193,66,562.102559
-88.845942,64,562.486379
-93.944405,143,563.351474
-222.167204,119,564.059064
-105.177588,86,564.58422
-137.335678,84,565.098487
-295.366148,103,565.69625
-143.631451,109,566.340123
-95.130586,96,566.923393
-383.425051,104,567.539287
-244.175903,96,568.115553
-320.610709,95,568.702716
-228.013954,96,569.286237
-50.03256,84,569.79326
-133.352595,99,570.386856
-199.099911,80,570.878774
-112.701599,66,571.276837
-106.432191,68,571.680382
-364.869428,80,572.161696
-71.693507,65,572.556196
-126.169814,76,573.008172
-99.208148,81,573.510878
-248.327446,90,574.067626
-129.105715,138,574.838437
-67.610969,124,575.539859
-137.971277,106,576.159703
-98.543266,128,576.910222
-211.230519,71,577.313285
-187.703405,80,577.791464
-60.324119,74,578.239062
-69.164444,89,578.772462
-146.576739,82,579.283998
-86.937276,97,579.867978
-153.460632,65,580.253585
-279.845454,100,580.849125
-77.578387,65,581.24108
-110.060833,98,581.829096
-119.542881,108,582.477187
-123.939815,128,583.244885
-110.345328,87,583.756923
-163.292415,97,584.334142
-122.14748,82,584.823656
-140.19908,88,585.347613
-111.26531,62,585.705787
-179.067144,130,586.486992
-214.232007,92,587.024981
-264.393755,97,587.594015
-4.036374,148,588.474051
-83.166005,123,589.211926
-160.135363,90,589.745224
-129.605688,60,590.101087
-136.596683,66,590.508815
-141.375093,111,591.158371
-169.0013,85,591.668224
-72.721471,85,592.174185
-95.687329,116,592.832722
-111.869917,77,593.28302
-56.385728,92,593.85228
-48.708307,68,594.264713
-82.565061,72,594.712107
-93.803598,89,595.252881
-101.121378,72,595.690771
-184.465451,69,596.122143
-110.057307,76,596.57892
-109.545666,67,596.979144
-158.251361,77,597.458652
-95.167035,79,597.931511
-212.991942,97,598.548481
-195.631373,78,599.055833
-382.974154,109,599.732525
-147.844566,134,600.578275
-65.395063,67,600.995037
-103.669996,155,601.937049
-124.839323,86,602.483124
-105.720237,74,602.938979
-83.247922,129,603.777579
-205.662945,87,604.32197
-148.171422,77,604.80709
-110.524278,113,605.509725
-163.430976,92,606.09231
-232.569034,86,606.624797
-125.537051,89,607.20074
-143.612717,74,607.673646
-114.417423,92,608.274287
-199.973679,136,609.12309
26.635409,73,609.574016
-8.137363,116,610.306361
-94.856695,69,610.738994
-92.09868,103,611.341962
-206.287191,108,611.987887
-128.566533,105,612.608141
-393.8503,88,613.14317
-197.615811,71,613.559502
-149.893158,108,614.215039
-461.294259,78,614.690734
-65.63956,62,615.066827
-117.381718,101,615.698795
-385.841175,117,616.435392
-173.532884,97,617.07943
-152.213876,78,617.584424
-137.844296,104,618.271519
-125.57017,130,619.101022
-281.17656,97,619.728843
-126.870661,83,620.301606
-143.927781,92,620.898214
-92.4884,98,621.514957
-84.452821,86,622.032014
